unit,accident,victim,pers_inv,geo,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006
NR,COLLIS_X_LVLCROS,KIL,EMP,EU28,0,0,0,0,0,10,3,6,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,FI,0,0,0,0,0,0,1,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,FR,0,0,0,0,0,0,0,0,0,0,0,2
NR,COLLIS_X_LVLCROS,KIL,EMP,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,HU,0,0,0,0,0,0,0,1,0,0,1,0
NR,COLLIS_X_LVLCROS,KIL,EMP,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,IT,0,0,0,0,0,0,0,0,1,0,0,3
NR,COLLIS_X_LVLCROS,KIL,EMP,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,LV,0,0,0,0,0,0,0,0,0,2,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,NL,0,0,0,0,0,0,0,0,1,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,PL,0,0,0,0,0,5,0,0,0,0,1,1
NR,COLLIS_X_LVLCROS,KIL,EMP,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,SI,0,0,0,0,0,0,0,0,0,0,0,1
NR,COLLIS_X_LVLCROS,KIL,EMP,SK,0,0,0,0,0,0,0,1,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,EMP,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,BG,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,CZ,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,DE,0,0,0,0,0,0,0,0,0,0,1,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,EL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,ES,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,EU28,0,0,0,0,0,0,0,1,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,FR,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,IE,0,0,0,0,0,0,0,1,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,IT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,LV_USR,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,BG,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,CZ,0,0,0,0,0,0,0,1,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,DE,0,0,0,0,0,2,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,EL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,ES,0,0,0,0,0,2,0,0,0,2,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,EU28,0,0,0,0,0,4,0,3,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,FR,0,0,0,0,0,0,0,0,0,0,2,0
NR,COLLIS_X_LVLCROS,KIL,OTH,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,HU,0,0,0,0,0,0,0,0,0,0,1,0
NR,COLLIS_X_LVLCROS,KIL,OTH,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,IT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,NO,0,0,0,0,0,0,0,3,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,SK,0,0,0,0,0,0,0,2,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,OTH,UK,0,0,0,0,0,0,0,0,0,0,0,1
NR,COLLIS_X_LVLCROS,KIL,PAS,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,BE,0,0,0,0,0,0,0,18,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,BG,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,CZ,0,0,0,0,0,0,1,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,DE,0,0,0,0,0,1,8,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,EL,0,0,0,0,0,0,0,0,0,0,0,1
NR,COLLIS_X_LVLCROS,KIL,PAS,ES,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,EU28,0,0,0,0,0,13,9,19,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,FR,0,0,0,0,0,0,0,0,0,0,0,4
NR,COLLIS_X_LVLCROS,KIL,PAS,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,HU,0,0,0,0,0,0,0,0,0,4,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,IT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,NL,0,0,0,0,0,1,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,PL,0,0,0,0,0,11,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,SE,0,0,0,0,0,0,0,1,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,PAS,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,AT,0,0,0,0,0,0,0,0,0,1,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,BE,0,0,0,0,0,1,0,19,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,BG,0,0,0,0,0,1,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,CZ,0,0,0,0,0,0,1,1,0,10,1,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,DE,0,0,0,0,0,8,10,0,1,1,1,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,EE,0,0,0,0,0,0,0,1,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,EL,0,0,0,0,0,4,0,1,2,0,2,4
NR,COLLIS_X_LVLCROS,KIL,TOTAL,ES,0,0,0,0,0,2,0,2,0,3,0,2
NR,COLLIS_X_LVLCROS,KIL,TOTAL,EU28,0,0,0,0,0,34,12,33,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,FI,0,0,0,0,0,0,1,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,FR,0,0,0,0,0,0,0,0,0,0,2,9
NR,COLLIS_X_LVLCROS,KIL,TOTAL,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,HU,0,0,0,0,0,0,0,1,0,4,2,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,IE,0,0,0,0,0,0,0,1,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,IT,0,0,0,0,0,0,0,0,1,1,1,3
NR,COLLIS_X_LVLCROS,KIL,TOTAL,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,LV,0,0,0,0,0,0,0,0,0,2,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,NL,0,0,0,0,0,1,0,0,1,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,NO,0,0,0,0,0,0,0,3,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,PL,0,0,0,0,0,16,0,0,0,0,1,1
NR,COLLIS_X_LVLCROS,KIL,TOTAL,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,RO,0,0,0,0,0,0,0,3,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,SE,0,0,0,0,0,0,0,1,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,SI,0,0,0,0,0,0,0,0,0,0,0,1
NR,COLLIS_X_LVLCROS,KIL,TOTAL,SK,0,0,0,0,0,0,0,3,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,TOTAL,UK,0,0,0,0,0,1,0,0,2,0,0,1
NR,COLLIS_X_LVLCROS,KIL,UA_PER,AT,0,0,0,0,0,0,0,0,0,1,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,BG,0,0,0,0,0,1,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,CZ,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,DE,0,0,0,0,0,1,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,EL,0,0,0,0,0,4,0,1,2,0,2,2
NR,COLLIS_X_LVLCROS,KIL,UA_PER,ES,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,EU28,0,0,0,0,0,7,0,4,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,FR,0,0,0,0,0,0,0,0,0,0,0,3
NR,COLLIS_X_LVLCROS,KIL,UA_PER,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,IT,0,0,0,0,0,0,0,0,0,1,1,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,RO,0,0,0,0,0,0,0,3,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,COLLIS_X_LVLCROS,KIL,UA_PER,UK,0,0,0,0,0,1,0,0,2,0,0,0
NR,DERAIL,INJ,EMP,AT,0,1,0,0,0,0,0,2,1,0,0,1
NR,DERAIL,INJ,EMP,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,BG,0,1,0,4,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,CZ,0,0,0,0,0,0,1,1,0,0,0,0
NR,DERAIL,INJ,EMP,DE,1,0,0,0,0,0,0,1,0,1,0,0
NR,DERAIL,INJ,EMP,DK,0,0,0,0,0,0,1,0,0,0,0,0
NR,DERAIL,INJ,EMP,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,EL,3,0,0,0,0,0,0,3,1,0,0,0
NR,DERAIL,INJ,EMP,ES,0,0,0,0,1,0,0,0,0,1,0,0
NR,DERAIL,INJ,EMP,EU28,4,2,0,4,3,0,4,7,0,0,0,0
NR,DERAIL,INJ,EMP,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,FR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,HR,0,0,0,0,0,0,1,0,0,0,0,0
NR,DERAIL,INJ,EMP,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,IT,0,0,0,0,2,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,NO,0,0,0,0,0,2,2,0,0,0,0,0
NR,DERAIL,INJ,EMP,PL,0,0,0,0,0,0,1,0,0,0,1,0
NR,DERAIL,INJ,EMP,PT,0,0,0,0,0,0,0,0,0,0,0,1
NR,DERAIL,INJ,EMP,RO,0,0,0,0,0,0,0,0,0,1,0,0
NR,DERAIL,INJ,EMP,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,EMP,TR,0,0,0,0,0,0,0,4,2,2,4,0
NR,DERAIL,INJ,EMP,UK,0,0,0,0,0,0,0,0,0,0,1,0
NR,DERAIL,INJ,LV_USR,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,BG,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,CZ,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,DE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,EL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,ES,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,EU28,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,FR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,IT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,LV_USR,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,BG,0,12,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,CZ,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,DE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,EL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,ES,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,EU28,0,12,0,0,1,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,FR,0,0,0,0,1,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,IT,0,0,0,0,0,0,0,0,13,0,0,0
NR,DERAIL,INJ,OTH,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,TR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,OTH,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,BE,3,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,BG,0,0,0,4,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,CZ,0,0,0,0,0,0,4,8,0,0,0,0
NR,DERAIL,INJ,PAS,DE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,EL,3,0,0,0,0,0,0,3,0,4,1,0
NR,DERAIL,INJ,PAS,ES,2,13,0,0,69,0,0,0,0,0,0,14
NR,DERAIL,INJ,PAS,EU28,8,13,0,4,98,2,38,11,0,0,0,0
NR,DERAIL,INJ,PAS,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,FR,0,0,0,0,29,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,HU,0,0,0,0,0,0,0,0,0,1,0,0
